ticker,company_name,exchange,sector,is_financial,is_constituent,market_cap,market_cap_source,last_price,shares_outstanding,latest_sec_filing_type,latest_sec_filing_date,market_data_date,sec_data_date,eligibility_status,exclusion_reason,data_source,collected_at
PSMT,PriceSmart Inc. Common Stock,NASDAQ,Consumer Discretionary,false,False,6004223549.0,provided,194.56,,10-Q,2026-07-08,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
PTC,PTC Inc. Common Stock,NASDAQ,Technology,false,False,14150614455.0,provided,122.51,,10-Q,2026-05-07,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
PTCT,PTC Therapeutics Inc. Common Stock,NASDAQ,Health Care,false,False,6475025324.0,provided,78.06,,10-Q,2026-05-07,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
PTGX,Protagonist Therapeutics Inc. Common Stock,NASDAQ,Health Care,false,False,8442153934.0,provided,131.27,,10-Q,2026-05-05,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
PYPL,PayPal Holdings Inc. Common Stock,NASDAQ,Industrials,false,True,41785337203.0,provided,47.37,,10-Q,2026-05-05,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
QCOM,QUALCOMM Incorporated Common Stock,NASDAQ,Technology,false,True,187717400000.0,provided,178.1,,10-Q,2026-04-29,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
QLYS,Qualys Inc. Common Stock,NASDAQ,Technology,false,False,5791786430.0,provided,164.12,,10-Q,2026-05-05,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
QNT,Quantinuum Inc. Class A Common Stock,NASDAQ,Technology,false,False,17388480206.0,provided,66.63,,,,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
QRVO,Qorvo Inc. Common Stock,NASDAQ,Technology,false,False,7278679635.0,provided,82.51,,10-K,2026-05-08,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
REG,Regency Centers Corporation Common Stock,NASDAQ,Real Estate,false,False,14708165141.0,provided,80.33,,10-Q,2026-05-04,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
REGN,Regeneron Pharmaceuticals Inc. Common Stock,NASDAQ,Health Care,false,True,68786985676.0,provided,656.12,,10-Q,2026-04-29,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
REYN,Reynolds Consumer Products Inc. Common Stock,NASDAQ,Consumer Discretionary,false,False,5522105277.0,provided,26.2,,10-Q,2026-05-06,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
RGEN,Repligen Corporation Common Stock,NASDAQ,Health Care,false,False,8299270786.0,provided,147.13,,10-Q,2026-05-06,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
RGLD,Royal Gold Inc. Common Stock,NASDAQ,Industrials,false,False,16422536153.0,provided,193.51,,10-Q,2026-05-07,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
RIOT,Riot Platforms Inc. Common Stock,NASDAQ,Finance,true,False,7628068839.0,provided,20.19,,10-Q,2026-04-30,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
RIVN,Rivian Automotive Inc. Class A Common Stock,NASDAQ,Industrials,false,False,23566686395.0,provided,17.5,,10-Q,2026-04-30,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
RKLB,Rocket Lab Corporation Common Stock,NASDAQ,Industrials,false,True,45620545705.0,provided,78.81,,10-Q,2026-05-07,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
RMBS,Rambus Inc. Common Stock,NASDAQ,Technology,false,False,11395473582.0,provided,105.38,,10-Q,2026-04-28,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
ROAD,Construction Partners Inc. Class A Common Stock,NASDAQ,Industrials,false,False,5503657134.0,provided,97.35,,10-Q,2026-05-08,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
ROIV,Roivant Sciences Ltd. Common Shares,NASDAQ,Health Care,false,False,25109729140.0,provided,34.91,,10-K,2026-05-20,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
ROKU,Roku Inc. Class A Common Stock,NASDAQ,Telecommunications,false,False,20921449010.0,provided,141.76,,10-Q,2026-05-01,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
ROP,Roper Technologies Inc. Common Stock,NASDAQ,Technology,false,True,34983002497.0,provided,346.65,,10-Q,2026-05-01,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
ROST,Ross Stores Inc. Common Stock,NASDAQ,Consumer Discretionary,false,True,70870163121.0,provided,220.93,,10-Q,2026-06-02,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
RPRX,Royalty Pharma plc Class A Ordinary Shares,NASDAQ,Health Care,false,False,32056578797.0,provided,55.67,,10-Q,2026-05-06,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
RRR,Red Rock Resorts Inc. Class A Common Stock,NASDAQ,Consumer Discretionary,false,False,6678492032.0,provided,64.0,,10-Q,2026-05-07,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
RUSHA,Rush Enterprises Inc. Common Stock Cl A,NASDAQ,Consumer Discretionary,false,False,5895254395.0,provided,75.86,,10-Q,2026-05-08,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
RUSHB,Rush Enterprises Inc. Class B,NASDAQ,Consumer Discretionary,false,False,5843187160.0,provided,75.19,,10-Q,2026-05-08,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
RVMD,Revolution Medicines Inc. Common Stock,NASDAQ,Health Care,false,False,39323967576.0,provided,184.97,,10-Q,2026-05-06,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
RYAAY,Ryanair Holdings plc American Depositary Shares,NASDAQ,Consumer Discretionary,false,False,33831570295.0,provided,64.29,,,,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
RYTM,Rhythm Pharmaceuticals Inc. Common Stock,NASDAQ,Health Care,false,False,7535845466.0,provided,109.96,,10-Q,2026-05-05,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
SAIA,Saia Inc. Common Stock,NASDAQ,Industrials,false,False,11541434434.0,provided,432.73,,10-Q,2026-04-30,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
SAIL,SailPoint Inc. Common Stock,NASDAQ,Technology,false,False,8621181554.0,provided,15.2,,10-Q,2026-06-10,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
SANM,Sanmina Corporation Common Stock,NASDAQ,Technology,false,False,11126353809.0,provided,207.59,,10-Q,2026-04-27,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
SATA,Strive Inc. Variable Rate Series A Perpetual Preferred Stock,NASDAQ,Technology,false,False,8790926732.0,provided,97.9225,,10-Q,2026-05-14,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
SBAC,SBA Communications Corporation Class A Common Stock,NASDAQ,Real Estate,false,False,19860299933.0,provided,187.25,,10-Q,2026-05-05,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
SBUX,Starbucks Corporation Common Stock,NASDAQ,Consumer Discretionary,false,True,121001949000.0,provided,106.17,,10-Q,2026-04-28,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
SEIC,SEI Investments Company Common Stock,NASDAQ,Finance,true,False,11412702693.0,provided,94.89,,10-Q,2026-04-27,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
SEZL,Sezzle Inc. Common Stock,NASDAQ,Finance,true,False,6133231995.0,provided,182.39,,10-Q,2026-05-07,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
SFD,Smithfield Foods Inc. Common Stock,NASDAQ,Consumer Staples,false,False,9714953623.0,provided,24.69,,10-Q,2026-04-28,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
SFM,Sprouts Farmers Market Inc. Common Stock,NASDAQ,Consumer Staples,false,False,7086238080.0,provided,75.35,,10-Q,2026-04-29,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
SHOP,Shopify Inc. Class A Subordinate Voting Shares,NASDAQ,Technology,false,True,162857529622.0,provided,125.68,,10-Q,2026-05-05,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
SIGI,Selective Insurance Group Inc. Common Stock,NASDAQ,Finance,true,False,5767829557.0,provided,96.34,,10-Q,2026-04-24,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
SIMO,Silicon Motion Technology Corporation American Depositary Shares,NASDAQ,Technology,false,False,10457515392.0,provided,308.41,,,,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
SIRI,SiriusXM Holdings Inc. Common Stock,NASDAQ,Consumer Discretionary,false,False,10229879855.0,provided,30.39,,10-Q,2026-04-30,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
SITM,SiTime Corporation Common Stock,NASDAQ,Technology,false,False,18687151418.0,provided,623.83,,10-Q,2026-05-07,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
SKHY,SK hynix Inc. American Depositary Shares,NASDAQ,Technology,false,False,34498368000.0,provided,193.92,,,,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
SLAB,Silicon Laboratories Inc. Common Stock,NASDAQ,Technology,false,False,7190037414.0,provided,218.0,,10-Q,2026-05-05,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
SLMBP,SLM Corporation Floating Rate Non-Cumulative Preferred Stock Series B,NASDAQ,Finance,true,False,14084124867.0,provided,74.68,,10-Q,2026-04-23,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
SMCI,Super Micro Computer Inc. Common Stock,NASDAQ,Technology,false,False,16629221027.0,provided,27.65,,10-Q,2026-05-11,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
SMCIP,Super Micro Computer Inc. Depositary Shares representing a 1/20th Interest in a Share of 7% Series A Mandatory Convertible Preferred Stock,NASDAQ,Technology,false,False,29409363770.0,provided,48.9,,10-Q,2026-05-11,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
SMMT,Summit Therapeutics Inc. Common Stock,NASDAQ,Health Care,false,False,12007236118.0,provided,15.47,,10-Q,2026-04-30,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
SMTC,Semtech Corporation Common Stock,NASDAQ,Technology,false,False,13167849108.0,provided,141.36,,10-Q,2026-05-27,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
SNDK,Sandisk Corporation Common Stock,NASDAQ,Technology,false,True,260315138408.0,provided,1757.82,,10-Q,2026-05-01,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
SNEX,StoneX Group Inc. Common Stock,NASDAQ,Finance,true,False,8974439407.0,provided,113.24,,10-Q,2026-05-06,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
SNPS,Synopsys Inc. Common Stock,NASDAQ,Technology,false,True,81551044518.0,provided,425.9,,10-Q,2026-05-27,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
SNY,Sanofi ADS,NASDAQ,Health Care,false,False,105309724011.0,provided,43.18,,,,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
SOFI,SoFi Technologies Inc. Common Stock,NASDAQ,Finance,true,False,23794849260.0,provided,18.55,,10-Q,2026-05-07,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
SOLS,Solstice Advanced Materials Inc. Common Stock,NASDAQ,Industrials,false,False,10061838737.0,provided,63.36,,10-Q,2026-05-06,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
SPCX,Space Exploration Technologies Corp. Class A Common Stock,NASDAQ,Technology,false,True,1781403407557.0,provided,136.08,,,,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
SRRK,Scholar Rock Holding Corporation Common Stock,NASDAQ,Health Care,false,False,6444368018.0,provided,53.78,,10-Q,2026-05-07,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
SSNC,SS&C Technologies Holdings Inc. Common Stock,NASDAQ,Technology,false,False,16085305465.0,provided,66.79,,10-Q,2026-04-30,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
SSRM,SSR Mining Inc. Common Stock,NASDAQ,Industrials,false,False,6021207925.0,provided,27.81,,10-Q,2026-05-05,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
STLD,Steel Dynamics Inc.,NASDAQ,Industrials,false,False,33652052446.0,provided,233.35,,10-Q,2026-04-27,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
STRC,Strategy Inc Variable Rate Series A Perpetual Stretch Preferred Stock,NASDAQ,Technology,false,False,30913006789.0,provided,88.21,,10-Q,2026-05-06,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
STRD,Strategy Inc 10.00% Series A Perpetual Stride Preferred Stock,NASDAQ,Technology,false,False,21188078341.0,provided,60.46,,10-Q,2026-05-06,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
STRF,Strategy Inc 10.00% Series A Perpetual Strife Preferred Stock,NASDAQ,Technology,false,False,33313574712.0,provided,95.06,,10-Q,2026-05-06,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
STRK,Strategy Inc 8.00% Series A Perpetual Strike Preferred Stock,NASDAQ,Technology,false,False,21373815713.0,provided,60.99,,10-Q,2026-05-06,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
STRL,Sterling Infrastructure Inc. Common Stock,NASDAQ,Industrials,false,False,20854788057.0,provided,679.62,,10-Q,2026-05-05,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
STX,Seagate Technology Holdings PLC Ordinary Shares (Ireland),NASDAQ,Technology,false,True,196942565964.0,provided,878.31,,10-Q,2026-04-29,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
SWKS,Skyworks Solutions Inc. Common Stock,NASDAQ,Technology,false,False,8509969387.0,provided,56.58,,10-Q,2026-05-05,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
SYM,Symbotic Inc. Class A Common Stock,NASDAQ,Industrials,false,False,26314179543.0,provided,43.66,,10-Q,2026-05-06,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
SYRE,Spyre Therapeutics Inc. Common Stock,NASDAQ,Health Care,false,False,8701314399.0,provided,98.95,,10-Q,2026-05-05,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
TCOM,Trip.com Group Limited American Depositary Shares,NASDAQ,Consumer Discretionary,false,False,26705798465.0,provided,42.41,,,,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
TEAM,Atlassian Corporation Class A Common Stock,NASDAQ,Technology,false,False,22605641147.0,provided,89.08,,10-Q,2026-05-01,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
TECH,Bio-Techne Corp Common Stock,NASDAQ,Health Care,false,False,11152392134.0,provided,71.23,,10-Q,2026-05-06,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
TEM,Tempus AI Inc. Class A Common Stock,NASDAQ,Technology,false,False,10535064880.0,provided,58.67,,10-Q,2026-05-05,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
TER,Teradyne Inc. Common Stock,NASDAQ,Industrials,false,True,55295387883.0,provided,353.23,,10-Q,2026-05-01,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
TGTX,TG Therapeutics Inc. Common Stock,NASDAQ,Health Care,false,False,8402757706.0,provided,54.89,,10-Q,2026-05-06,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
TIGO,Millicom International Cellular S.A. Common Stock,NASDAQ,Telecommunications,false,False,16445807775.0,provided,98.16,,,,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
TLN,Talen Energy Corporation Common Stock,NASDAQ,Utilities,false,False,19011783699.0,provided,396.95,,10-Q,2026-05-05,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
TMUS,T-Mobile US Inc. Common Stock,NASDAQ,Telecommunications,false,True,202512968692.0,provided,187.13,,10-Q,2026-04-28,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
TPG,TPG Inc. Class A Common Stock,NASDAQ,Finance,true,False,16583077644.0,provided,43.15,,10-Q,2026-05-01,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
TPGXL,TPG Operating Group II L.P. 6.950% Fixed-Rate Junior Subordinated Notes due 2064,NASDAQ,,unknown,False,8423827145.0,provided,23.09,,10-Q,2026-05-01,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
TRI,Thomson Reuters Corporation Common Shares,NASDAQ,Consumer Discretionary,false,True,40017488992.0,provided,91.74,,,,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
TRMB,Trimble Inc. Common Stock,NASDAQ,Industrials,false,False,12023892150.0,provided,51.58,,10-Q,2026-05-06,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
TROW,T. Rowe Price Group Inc. Common Stock,NASDAQ,Finance,true,False,24869924958.0,provided,116.07,,10-Q,2026-04-30,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
TSCO,Tractor Supply Company Common Stock,NASDAQ,Consumer Discretionary,false,False,16021935769.0,provided,30.55,,10-Q,2026-05-07,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
TSEM,Tower Semiconductor Ltd. Ordinary Shares,NASDAQ,Technology,false,False,28825644943.0,provided,255.49,,,,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
TSLA,Tesla Inc. Common Stock,NASDAQ,Industrials,false,True,1487942683213.0,provided,396.18,,10-Q,2026-04-23,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
TTAN,ServiceTitan Inc. Class A Common Stock,NASDAQ,Technology,false,False,7640392102.0,provided,80.09,,10-Q,2026-06-05,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
TTD,The Trade Desk Inc. Class A Common Stock,NASDAQ,Technology,false,False,8903852357.0,provided,18.94,,10-Q,2026-05-07,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
TTEK,Tetra Tech Inc. Common Stock,NASDAQ,Consumer Discretionary,false,False,8073813386.0,provided,31.11,,10-Q,2026-05-01,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
TTMI,TTM Technologies Inc. Common Stock,NASDAQ,Technology,false,False,14743592876.0,provided,141.97,,10-Q,2026-05-01,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
TTWO,Take-Two Interactive Software Inc. Common Stock,NASDAQ,Consumer Discretionary,false,True,44010425798.0,provided,237.04,,10-K,2026-05-22,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
TW,Tradeweb Markets Inc. Class A Common Stock,NASDAQ,Finance,true,False,23326451655.0,provided,98.83,,10-Q,2026-04-29,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
TWST,Twist Bioscience Corporation Common Stock,NASDAQ,Health Care,false,False,5761964684.0,provided,92.53,,10-Q,2026-05-04,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
TXG,10x Genomics Inc. Class A Common Stock,NASDAQ,Industrials,false,False,5813323894.0,provided,45.79,,10-Q,2026-05-08,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
TXN,Texas Instruments Incorporated Common Stock,NASDAQ,Technology,false,True,278078852290.0,provided,305.55,,10-Q,2026-04-24,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
TXRH,Texas Roadhouse Inc. Common Stock,NASDAQ,Consumer Discretionary,false,False,12428812900.0,provided,189.09,,10-Q,2026-05-08,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
UAL,United Airlines Holdings Inc. Common Stock,NASDAQ,Consumer Discretionary,false,False,39062087115.0,provided,120.35,,10-Q,2026-04-22,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
UBSI,United Bankshares Inc. Common Stock,NASDAQ,Finance,true,False,6364916872.0,provided,46.19,,10-Q,2026-05-08,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
ULTA,Ulta Beauty Inc. Common Stock,NASDAQ,Consumer Discretionary,false,False,20167145576.0,provided,469.12,,10-Q,2026-06-02,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
UMBF,UMB Financial Corporation Common Stock,NASDAQ,Finance,true,False,10835326257.0,provided,142.61,,10-Q,2026-04-30,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
URBN,Urban Outfitters Inc. Common Stock,NASDAQ,Consumer Discretionary,false,False,6010726476.0,provided,70.19,,10-Q,2026-06-09,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
UTHR,United Therapeutics Corporation Common Stock,NASDAQ,Health Care,false,False,22354996402.0,provided,526.66,,10-Q,2026-05-06,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
VCTR,Victory Capital Holdings Inc. Class A Common Stock,NASDAQ,Finance,true,False,6109289056.0,provided,97.7,,10-Q,2026-05-07,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
VFS,VinFast Auto Ltd. Ordinary Shares,NASDAQ,Industrials,false,False,7299352351.0,provided,3.12,,,,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
VIAV,Viavi Solutions Inc. Common Stock,NASDAQ,Technology,false,False,9789044360.0,provided,41.85,,10-Q,2026-04-30,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
VICR,Vicor Corporation Common Stock,NASDAQ,Technology,false,False,12056282152.0,provided,264.5,,10-Q,2026-04-30,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
VLY,Valley National Bancorp Common Stock,NASDAQ,Finance,true,False,8079236949.0,provided,14.58,,10-Q,2026-05-07,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
VLYPN,Valley National Bancorp 8.250% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock Series C,NASDAQ,Finance,true,False,14146976633.0,provided,25.53,,10-Q,2026-05-07,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
VLYPO,Valley National Bancorp 5.50% Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series B,NASDAQ,Finance,true,False,13803415117.0,provided,24.91,,10-Q,2026-05-07,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
VLYPP,Valley National Bancorp 6.25% Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series A,NASDAQ,Finance,true,False,13858828265.0,provided,25.01,,10-Q,2026-05-07,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
VNOM,Viper Energy Inc. Class A Common Stock,NASDAQ,Energy,false,False,15322366128.0,provided,43.0,,10-Q,2026-05-06,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
VOD,Vodafone Group Plc American Depositary Shares,NASDAQ,Telecommunications,false,False,36969017039.0,provided,15.56,,,,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
VRNS,Varonis Systems Inc. Common Stock,NASDAQ,Technology,false,False,5532893889.0,provided,48.19,,10-Q,2026-04-29,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
VRSK,Verisk Analytics Inc. Common Stock,NASDAQ,Industrials,false,False,24964901394.0,provided,190.54,,10-Q,2026-04-29,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
VRSN,VeriSign Inc. Common Stock,NASDAQ,Technology,false,False,24465350000.0,provided,268.85,,10-Q,2026-04-23,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
VRTX,Vertex Pharmaceuticals Incorporated Common Stock,NASDAQ,Health Care,false,True,120890058171.0,provided,476.31,,10-Q,2026-05-05,2026-07-15,2026-07-15,unknown,,primary|sec_edgar,2026-07-15T01:56:41.354006+00:00
